Class ID,Course Code,Status,Capacity,Count,Course Title,Section,Faculty,Type,Day,Start Time,End Time,Room,Department
00320,,Freshman,40,0,PHYSICS 1 [C6],C6,-,Theory,Monday,8:00 AM,9:30 AM,3120,FACULTY OF SCIENCE & TECHNOLOGY
00320,,Freshman,40,0,PHYSICS 1 [C6],C6,-,Theory,Wednesday,8:00 AM,9:30 AM,3120,FACULTY OF SCIENCE & TECHNOLOGY
00321,,Freshman,40,2,PHYSICS 1 [C7],C7,-,Theory,Monday,8:00 AM,9:30 AM,5115,FACULTY OF SCIENCE & TECHNOLOGY
00321,,Freshman,40,2,PHYSICS 1 [C7],C7,-,Theory,Wednesday,8:00 AM,9:30 AM,5115,FACULTY OF SCIENCE & TECHNOLOGY
00322,,Freshman,40,10,PHYSICS 1 [C8],C8,-,Theory,Monday,9:40 AM,11:10 AM,5116,FACULTY OF SCIENCE & TECHNOLOGY
00322,,Freshman,40,10,PHYSICS 1 [C8],C8,-,Theory,Wednesday,9:40 AM,11:10 AM,5116,FACULTY OF SCIENCE & TECHNOLOGY
00323,,Open,40,24,PHYSICS 1 LAB [A],A,-,Lab,Sunday,8:00 AM,10:20 AM,DE0101,FACULTY OF SCIENCE & TECHNOLOGY
00324,,Open,40,39,PHYSICS 1 LAB [B],B,-,Theory,Monday,10:20 AM,12:40 PM,DE0101,FACULTY OF SCIENCE & TECHNOLOGY
00325,,Open,40,27,PHYSICS 1 LAB [C],C,-,Lab,Tuesday,12:40 PM,3:00 PM,DE0101,FACULTY OF SCIENCE & TECHNOLOGY
00326,,Open,40,20,PHYSICS 1 LAB [D],D,-,Lab,Wednesday,3:00 PM,5:20 PM,DE0102,FACULTY OF SCIENCE & TECHNOLOGY
00327,,Open,40,40,PHYSICS 1 LAB [E],E,-,Lab,Sunday,10:20 AM,12:40 PM,DE0101,FACULTY OF SCIENCE & TECHNOLOGY
00328,,Open,40,39,PHYSICS 1 LAB [F],F,-,Lab,Monday,12:40 PM,3:00 PM,DE0101,FACULTY OF SCIENCE & TECHNOLOGY
00329,,Open,40,22,PHYSICS 1 LAB [G],G,-,Lab,Tuesday,3:00 PM,5:20 PM,DE0101,FACULTY OF SCIENCE & TECHNOLOGY
00330,,Open,40,19,PHYSICS 1 LAB [H],H,-,Lab,Wednesday,8:00 AM,10:20 AM,DE0101,FACULTY OF SCIENCE & TECHNOLOGY
00331,,Open,40,21,PHYSICS 1 LAB [I],I,-,Lab,Sunday,12:40 PM,3:00 PM,DE0101,FACULTY OF SCIENCE & TECHNOLOGY
00332,,Open,40,27,PHYSICS 1 LAB [J],J,-,Lab,Monday,3:00 PM,5:20 PM,DE0101,FACULTY OF SCIENCE & TECHNOLOGY
00333,,Open,40,9,PHYSICS 1 LAB [K],K,-,Lab,Tuesday,8:00 AM,10:20 AM,DE0101,FACULTY OF SCIENCE & TECHNOLOGY
00334,,Open,40,38,PHYSICS 1 LAB [L],L,-,Lab,Wednesday,10:20 AM,12:40 PM,DE0101,FACULTY OF SCIENCE & TECHNOLOGY
00335,,Open,40,27,PHYSICS 1 LAB [M],M,-,Lab,Sunday,3:00 PM,5:20 PM,DE0101,FACULTY OF SCIENCE & TECHNOLOGY
00336,,Open,40,16,PHYSICS 1 LAB [N],N,-,Lab,Monday,8:00 AM,10:20 AM,DE0101,FACULTY OF SCIENCE & TECHNOLOGY
00337,,Open,40,33,PHYSICS 1 LAB [O],O,-,Lab,Tuesday,10:20 AM,12:40 PM,DE0101,FACULTY OF SCIENCE & TECHNOLOGY
00338,,Open,40,34,PHYSICS 1 LAB [P],P,-,Lab,Wednesday,12:40 PM,3:00 PM,DE0101,FACULTY OF SCIENCE & TECHNOLOGY
00339,,Open,40,2,PHYSICS 1 LAB [Q],Q,-,Lab,Sunday,8:00 AM,10:20 AM,DE0203,FACULTY OF SCIENCE & TECHNOLOGY
00340,,Open,40,40,PHYSICS 1 LAB [R],R,-,Lab,Monday,10:20 AM,12:40 PM,DE0203,FACULTY OF SCIENCE & TECHNOLOGY
00341,,Open,40,33,PHYSICS 1 LAB [S],S,-,Lab,Tuesday,12:40 PM,3:00 PM,DE0203,FACULTY OF SCIENCE & TECHNOLOGY
00342,,Open,40,12,PHYSICS 1 LAB [T],T,-,Lab,Sunday,3:00 PM,5:20 PM,DEM01,FACULTY OF SCIENCE & TECHNOLOGY
00343,,Open,40,11,PHYSICS 1 LAB [U],U,-,Lab,Tuesday,3:00 PM,5:20 PM,DEM01,FACULTY OF SCIENCE & TECHNOLOGY
00344,,Open,40,14,PHYSICS 1 LAB [V],V,-,Lab,Monday,3:00 PM,5:20 PM,DEM01,FACULTY OF SCIENCE & TECHNOLOGY
00345,,Freshman,40,39,PHYSICS 1 LAB [B1],B1,-,Lab,Monday,8:00 AM,10:20 AM,DEM01,FACULTY OF SCIENCE & TECHNOLOGY
00346,,Freshman,40,40,PHYSICS 1 LAB [B2],B2,-,Lab,Tuesday,12:40 PM,3:00 PM,DEM01,FACULTY OF SCIENCE & TECHNOLOGY
00347,,Freshman,40,39,PHYSICS 1 LAB [B3],B3,-,Lab,Tuesday,8:00 AM,10:20 AM,DEM01,FACULTY OF SCIENCE & TECHNOLOGY
00348,,Freshman,40,40,PHYSICS 1 LAB [B4],B4,-,Lab,Wednesday,12:40 PM,3:00 PM,DEM01,FACULTY OF SCIENCE & TECHNOLOGY
00349,,Freshman,40,40,PHYSICS 1 LAB [B5],B5,-,Lab,Monday,12:40 PM,3:00 PM,DEM01,FACULTY OF SCIENCE & TECHNOLOGY
00350,,Freshman,40,40,PHYSICS 1 LAB [B6],B6,-,Lab,Monday,10:20 AM,12:40 PM,DEM01,FACULTY OF SCIENCE & TECHNOLOGY
00351,,Freshman,40,27,PHYSICS 1 LAB [B7],B7,-,Lab,Sunday,10:20 AM,12:40 PM,DE0203,FACULTY OF SCIENCE & TECHNOLOGY
00352,,Freshman,40,0,PHYSICS 1 LAB [B8],B8,-,Lab,Sunday,10:20 AM,12:40 PM,DEM01,FACULTY OF SCIENCE & TECHNOLOGY
00353,,Freshman,40,15,PHYSICS 1 LAB [B9],B9,-,Lab,Sunday,12:40 PM,3:00 PM,DEM01,FACULTY OF SCIENCE & TECHNOLOGY
00354,,Freshman,40,13,PHYSICS 1 LAB [B10],B10,-,Lab,Monday,12:40 PM,3:00 PM,DE0203,FACULTY OF SCIENCE & TECHNOLOGY
00355,,Freshman,40,40,PHYSICS 1 LAB [C1],C1,-,Lab,Tuesday,8:00 AM,10:20 AM,DE0203,FACULTY OF SCIENCE & TECHNOLOGY
00356,,Freshman,40,39,PHYSICS 1 LAB [C2],C2,-,Lab,Wednesday,3:00 PM,5:20 PM,DE0203,FACULTY OF SCIENCE & TECHNOLOGY
00357,,Freshman,40,16,PHYSICS 1 LAB [C3],C3,-,Lab,Wednesday,8:00 AM,10:20 AM,DEM01,FACULTY OF SCIENCE & TECHNOLOGY
00358,,Freshman,40,0,PHYSICS 1 LAB [C4],C4,-,Lab,Sunday,8:00 AM,10:20 AM,DEM01,FACULTY OF SCIENCE & TECHNOLOGY
00359,,Freshman,40,0,PHYSICS 1 LAB [C5],C5,-,Lab,Sunday,3:00 PM,5:20 PM,DE0203,FACULTY OF SCIENCE & TECHNOLOGY
00360,,Freshman,40,0,PHYSICS 1 LAB [C6],C6,-,Lab,Sunday,12:40 PM,3:00 PM,DE0203,FACULTY OF SCIENCE & TECHNOLOGY
00361,,Freshman,40,2,PHYSICS 1 LAB [C7],C7,-,Lab,Wednesday,3:00 PM,5:20 PM,DEM01,FACULTY OF SCIENCE & TECHNOLOGY
00362,,Freshman,40,10,PHYSICS 1 LAB [C8],C8,-,Lab,Wednesday,3:00 PM,5:20 PM,DE0101,FACULTY OF SCIENCE & TECHNOLOGY
00363,,Open,40,23,DIFF CALCULUS AND COORDINATE GEOMETRY [A],A,-,Theory,Sunday,8:00 AM,9:30 AM,DS0602,FACULTY OF SCIENCE & TECHNOLOGY
00363,,Open,40,23,DIFF CALCULUS AND COORDINATE GEOMETRY [A],A,-,Theory,Tuesday,8:00 AM,9:30 AM,DS0602,FACULTY OF SCIENCE & TECHNOLOGY
00364,,Open,40,6,DIFF CALCULUS AND COORDINATE GEOMETRY [B],B,-,Theory,Monday,8:00 AM,9:30 AM,DS0602,FACULTY OF SCIENCE & TECHNOLOGY
00364,,Open,40,6,DIFF CALCULUS AND COORDINATE GEOMETRY [B],B,-,Theory,Wednesday,8:00 AM,9:30 AM,DS0602,FACULTY OF SCIENCE & TECHNOLOGY
00365,,Open,40,31,DIFF CALCULUS AND COORDINATE GEOMETRY [C],C,-,Theory,Sunday,9:40 AM,11:10 AM,DS0602,FACULTY OF SCIENCE & TECHNOLOGY
00365,,Open,40,31,DIFF CALCULUS AND COORDINATE GEOMETRY [C],C,-,Theory,Tuesday,9:40 AM,11:10 AM,DS0602,FACULTY OF SCIENCE & TECHNOLOGY
00366,,Open,40,14,DIFF CALCULUS AND COORDINATE GEOMETRY [D],D,-,Theory,Monday,9:40 AM,11:10 AM,DS0602,FACULTY OF SCIENCE & TECHNOLOGY
00366,,Open,40,14,DIFF CALCULUS AND COORDINATE GEOMETRY [D],D,-,Theory,Wednesday,9:40 AM,11:10 AM,DS0602,FACULTY OF SCIENCE & TECHNOLOGY
00367,,Open,40,40,DIFF CALCULUS AND COORDINATE GEOMETRY [E],E,-,Theory,Sunday,11:20 AM,12:50 PM,DS0602,FACULTY OF SCIENCE & TECHNOLOGY
00367,,Open,40,40,DIFF CALCULUS AND COORDINATE GEOMETRY [E],E,-,Theory,Tuesday,11:20 AM,12:50 PM,DS0602,FACULTY OF SCIENCE & TECHNOLOGY
00368,,Open,40,16,DIFF CALCULUS AND COORDINATE GEOMETRY [F],F,-,Theory,Monday,11:20 AM,12:50 PM,DS0602,FACULTY OF SCIENCE & TECHNOLOGY
00368,,Open,40,16,DIFF CALCULUS AND COORDINATE GEOMETRY [F],F,-,Theory,Wednesday,11:20 AM,12:50 PM,DS0602,FACULTY OF SCIENCE & TECHNOLOGY
00369,,Cancel,40,0,DIFF CALCULUS AND COORDINATE GEOMETRY [G],G,-,Theory,Sunday,1:00 PM,2:30 PM,DS0602,FACULTY OF SCIENCE & TECHNOLOGY
00369,,Cancel,40,0,DIFF CALCULUS AND COORDINATE GEOMETRY [G],G,-,Theory,Tuesday,1:00 PM,2:30 PM,DS0602,FACULTY OF SCIENCE & TECHNOLOGY
00370,,Open,40,32,DIFF CALCULUS AND COORDINATE GEOMETRY [H],H,-,Theory,Monday,1:00 PM,2:30 PM,DS0602,FACULTY OF SCIENCE & TECHNOLOGY
00370,,Open,40,32,DIFF CALCULUS AND COORDINATE GEOMETRY [H],H,-,Theory,Wednesday,1:00 PM,2:30 PM,DS0602,FACULTY OF SCIENCE & TECHNOLOGY
00371,,Freshman,40,39,DIFF CALCULUS AND COORDINATE GEOMETRY [B1],B1,-,Theory,Sunday,2:40 PM,4:10 PM,5108,FACULTY OF SCIENCE & TECHNOLOGY
00371,,Freshman,40,39,DIFF CALCULUS AND COORDINATE GEOMETRY [B1],B1,-,Theory,Tuesday,2:40 PM,4:10 PM,5108,FACULTY OF SCIENCE & TECHNOLOGY
00372,,Freshman,40,40,DIFF CALCULUS AND COORDINATE GEOMETRY [B2],B2,-,Theory,Monday,8:00 AM,9:30 AM,5108,FACULTY OF SCIENCE & TECHNOLOGY
00372,,Freshman,40,40,DIFF CALCULUS AND COORDINATE GEOMETRY [B2],B2,-,Theory,Wednesday,8:00 AM,9:30 AM,5108,FACULTY OF SCIENCE & TECHNOLOGY
00373,,Freshman,40,39,DIFF CALCULUS AND COORDINATE GEOMETRY [B3],B3,-,Theory,Sunday,1:00 PM,2:30 PM,5109,FACULTY OF SCIENCE & TECHNOLOGY
00373,,Freshman,40,39,DIFF CALCULUS AND COORDINATE GEOMETRY [B3],B3,-,Theory,Tuesday,1:00 PM,2:30 PM,5109,FACULTY OF SCIENCE & TECHNOLOGY
00374,,Freshman,40,40,DIFF CALCULUS AND COORDINATE GEOMETRY [B4],B4,-,Theory,Monday,9:40 AM,11:10 AM,5110,FACULTY OF SCIENCE & TECHNOLOGY
00374,,Freshman,40,40,DIFF CALCULUS AND COORDINATE GEOMETRY [B4],B4,-,Theory,Wednesday,9:40 AM,11:10 AM,5110,FACULTY OF SCIENCE & TECHNOLOGY
00375,,Freshman,40,40,DIFF CALCULUS AND COORDINATE GEOMETRY [B5],B5,-,Theory,Sunday,1:00 PM,2:30 PM,5108,FACULTY OF SCIENCE & TECHNOLOGY
00375,,Freshman,40,40,DIFF CALCULUS AND COORDINATE GEOMETRY [B5],B5,-,Theory,Tuesday,1:00 PM,2:30 PM,5108,FACULTY OF SCIENCE & TECHNOLOGY
00376,,Freshman,40,40,DIFF CALCULUS AND COORDINATE GEOMETRY [B6],B6,-,Theory,Sunday,8:00 AM,9:30 AM,5110,FACULTY OF SCIENCE & TECHNOLOGY
00376,,Freshman,40,40,DIFF CALCULUS AND COORDINATE GEOMETRY [B6],B6,-,Theory,Tuesday,8:00 AM,9:30 AM,5110,FACULTY OF SCIENCE & TECHNOLOGY
00377,,Freshman,40,27,DIFF CALCULUS AND COORDINATE GEOMETRY [B7],B7,-,Theory,Monday,9:40 AM,11:10 AM,5112,FACULTY OF SCIENCE & TECHNOLOGY
00377,,Freshman,40,27,DIFF CALCULUS AND COORDINATE GEOMETRY [B7],B7,-,Theory,Wednesday,9:40 AM,11:10 AM,5112,FACULTY OF SCIENCE & TECHNOLOGY
00378,,Freshman,40,0,DIFF CALCULUS AND COORDINATE GEOMETRY [B8],B8,-,Theory,Monday,2:40 PM,4:10 PM,5110,FACULTY OF SCIENCE & TECHNOLOGY
00378,,Freshman,40,0,DIFF CALCULUS AND COORDINATE GEOMETRY [B8],B8,-,Theory,Wednesday,2:40 PM,4:10 PM,5110,FACULTY OF SCIENCE & TECHNOLOGY
00379,,Freshman,40,14,DIFF CALCULUS AND COORDINATE GEOMETRY [B9],B9,-,Theory,Monday,2:40 PM,4:10 PM,5111,FACULTY OF SCIENCE & TECHNOLOGY
00379,,Freshman,40,14,DIFF CALCULUS AND COORDINATE GEOMETRY [B9],B9,-,Theory,Wednesday,2:40 PM,4:10 PM,5111,FACULTY OF SCIENCE & TECHNOLOGY
00380,,Freshman,40,13,DIFF CALCULUS AND COORDINATE GEOMETRY [B10],B10,-,Theory,Monday,8:00 AM,9:30 AM,5113,FACULTY OF SCIENCE & TECHNOLOGY
00380,,Freshman,40,13,DIFF CALCULUS AND COORDINATE GEOMETRY [B10],B10,-,Theory,Wednesday,8:00 AM,9:30 AM,5113,FACULTY OF SCIENCE & TECHNOLOGY
00381,,Freshman,40,40,DIFF CALCULUS AND COORDINATE GEOMETRY [C1],C1,-,Theory,Sunday,1:00 PM,2:30 PM,5110,FACULTY OF SCIENCE & TECHNOLOGY
00381,,Freshman,40,40,DIFF CALCULUS AND COORDINATE GEOMETRY [C1],C1,-,Theory,Tuesday,1:00 PM,2:30 PM,5110,FACULTY OF SCIENCE & TECHNOLOGY
00382,,Freshman,40,39,DIFF CALCULUS AND COORDINATE GEOMETRY [C2],C2,-,Theory,Monday,9:40 AM,11:10 AM,5114,FACULTY OF SCIENCE & TECHNOLOGY
00382,,Freshman,40,39,DIFF CALCULUS AND COORDINATE GEOMETRY [C2],C2,-,Theory,Wednesday,9:40 AM,11:10 AM,5114,FACULTY OF SCIENCE & TECHNOLOGY
00383,,Freshman,40,16,DIFF CALCULUS AND COORDINATE GEOMETRY [C3],C3,-,Theory,Sunday,11:20 AM,12:50 PM,5111,FACULTY OF SCIENCE & TECHNOLOGY
00383,,Freshman,40,16,DIFF CALCULUS AND COORDINATE GEOMETRY [C3],C3,-,Theory,Tuesday,11:20 AM,12:50 PM,5111,FACULTY OF SCIENCE & TECHNOLOGY
00384,,Freshman,40,0,DIFF CALCULUS AND COORDINATE GEOMETRY [C4],C4,-,Theory,Monday,9:40 AM,11:10 AM,5115,FACULTY OF SCIENCE & TECHNOLOGY
00384,,Freshman,40,0,DIFF CALCULUS AND COORDINATE GEOMETRY [C4],C4,-,Theory,Wednesday,9:40 AM,11:10 AM,5115,FACULTY OF SCIENCE & TECHNOLOGY
00385,,Freshman,40,0,DIFF CALCULUS AND COORDINATE GEOMETRY [C5],C5,-,Theory,Sunday,9:40 AM,11:10 AM,5111,FACULTY OF SCIENCE & TECHNOLOGY
00385,,Freshman,40,0,DIFF CALCULUS AND COORDINATE GEOMETRY [C5],C5,-,Theory,Tuesday,9:40 AM,11:10 AM,5111,FACULTY OF SCIENCE & TECHNOLOGY
00386,,Freshman,40,0,DIFF CALCULUS AND COORDINATE GEOMETRY [C6],C6,-,Theory,Monday,1:00 PM,2:30 PM,5112,FACULTY OF SCIENCE & TECHNOLOGY
00386,,Freshman,40,0,DIFF CALCULUS AND COORDINATE GEOMETRY [C6],C6,-,Theory,Wednesday,1:00 PM,2:30 PM,5112,FACULTY OF SCIENCE & TECHNOLOGY
00387,,Freshman,40,2,DIFF CALCULUS AND COORDINATE GEOMETRY [C7],C7,-,Theory,Sunday,11:20 AM,12:50 PM,5112,FACULTY OF SCIENCE & TECHNOLOGY
00387,,Freshman,40,2,DIFF CALCULUS AND COORDINATE GEOMETRY [C7],C7,-,Theory,Tuesday,11:20 AM,12:50 PM,5112,FACULTY OF SCIENCE & TECHNOLOGY
00388,,Freshman,40,10,DIFF CALCULUS AND COORDINATE GEOMETRY [C8],C8,-,Theory,Sunday,2:40 PM,4:10 PM,5111,FACULTY OF SCIENCE & TECHNOLOGY
00388,,Freshman,40,10,DIFF CALCULUS AND COORDINATE GEOMETRY [C8],C8,-,Theory,Tuesday,2:40 PM,4:10 PM,5111,FACULTY OF SCIENCE & TECHNOLOGY
00389,,Open,40,40,CHEMISTRY [A],A,-,Theory,Sunday,8:00 AM,10:00 AM,9212,FACULTY OF SCIENCE & TECHNOLOGY
00389,,Open,40,40,CHEMISTRY [A],A,-,Lab,Tuesday,8:00 AM,10:20 AM,DE0201,FACULTY OF SCIENCE & TECHNOLOGY
00390,,Open,40,40,CHEMISTRY [B],B,-,Theory,Monday,10:20 AM,12:20 PM,9212,FACULTY OF SCIENCE & TECHNOLOGY
00390,,Open,40,40,CHEMISTRY [B],B,-,Lab,Wednesday,10:20 AM,12:40 PM,DE0201,FACULTY OF SCIENCE & TECHNOLOGY
00391,,Open,40,40,CHEMISTRY [C],C,-,Theory,Tuesday,12:40 PM,2:40 PM,9212,FACULTY OF SCIENCE & TECHNOLOGY
00391,,Open,40,40,CHEMISTRY [C],C,-,Lab,Sunday,12:40 PM,3:00 PM,DE0201,FACULTY OF SCIENCE & TECHNOLOGY
00392,,Open,40,40,CHEMISTRY [D],D,-,Theory,Wednesday,3:00 PM,5:00 PM,9212,FACULTY OF SCIENCE & TECHNOLOGY
00392,,Open,40,40,CHEMISTRY [D],D,-,Lab,Monday,3:00 PM,5:20 PM,DE0201,FACULTY OF SCIENCE & TECHNOLOGY
00393,,Open,40,40,CHEMISTRY [E],E,-,Theory,Sunday,10:20 AM,12:20 PM,9212,FACULTY OF SCIENCE & TECHNOLOGY
00393,,Open,40,40,CHEMISTRY [E],E,-,Lab,Tuesday,10:20 AM,12:40 PM,DE0201,FACULTY OF SCIENCE & TECHNOLOGY
00394,,Open,40,40,CHEMISTRY [F],F,-,Theory,Monday,12:40 PM,2:40 PM,9212,FACULTY OF SCIENCE & TECHNOLOGY
00394,,Open,40,40,CHEMISTRY [F],F,-,Lab,Wednesday,12:40 PM,3:00 PM,DE0201,FACULTY OF SCIENCE & TECHNOLOGY
00395,,Open,40,40,CHEMISTRY [G],G,-,Theory,Tuesday,3:00 PM,5:00 PM,9212,FACULTY OF SCIENCE & TECHNOLOGY
00395,,Open,40,40,CHEMISTRY [G],G,-,Lab,Sunday,3:00 PM,5:20 PM,DE0201,FACULTY OF SCIENCE & TECHNOLOGY
00396,,Open,40,40,CHEMISTRY [H],H,-,Theory,Wednesday,8:00 AM,10:00 AM,9212,FACULTY OF SCIENCE & TECHNOLOGY
00396,,Open,40,40,CHEMISTRY [H],H,-,Lab,Monday,8:00 AM,10:20 AM,DE0201,FACULTY OF SCIENCE & TECHNOLOGY
00397,,Open,40,40,CHEMISTRY [I],I,-,Theory,Sunday,12:40 PM,2:40 PM,9212,FACULTY OF SCIENCE & TECHNOLOGY
00397,,Open,40,40,CHEMISTRY [I],I,-,Lab,Tuesday,12:40 PM,3:00 PM,DE0202,FACULTY OF SCIENCE & TECHNOLOGY
00398,,Open,40,40,CHEMISTRY [J],J,-,Theory,Monday,3:00 PM,5:00 PM,9212,FACULTY OF SCIENCE & TECHNOLOGY
00398,,Open,40,40,CHEMISTRY [J],J,-,Lab,Wednesday,3:00 PM,5:20 PM,DE0201,FACULTY OF SCIENCE & TECHNOLOGY
00399,,Open,40,40,CHEMISTRY [K],K,-,Theory,Tuesday,8:00 AM,10:00 AM,9212,FACULTY OF SCIENCE & TECHNOLOGY
00399,,Open,40,40,CHEMISTRY [K],K,-,Lab,Sunday,8:00 AM,10:20 AM,DE0201,FACULTY OF SCIENCE & TECHNOLOGY
00400,,Open,40,40,CHEMISTRY [L],L,-,Theory,Wednesday,10:20 AM,12:20 PM,9212,FACULTY OF SCIENCE & TECHNOLOGY
00400,,Open,40,40,CHEMISTRY [L],L,-,Lab,Monday,10:20 AM,12:40 PM,DE0201,FACULTY OF SCIENCE & TECHNOLOGY
00401,,Open,40,40,CHEMISTRY [M],M,-,Theory,Sunday,3:00 PM,5:00 PM,9212,FACULTY OF SCIENCE & TECHNOLOGY
00401,,Open,40,40,CHEMISTRY [M],M,-,Lab,Tuesday,3:00 PM,5:20 PM,DE0201,FACULTY OF SCIENCE & TECHNOLOGY
00402,,Freshman,40,40,CHEMISTRY [C1],C1,-,Theory,Monday,12:40 PM,2:40 PM,9409,FACULTY OF SCIENCE & TECHNOLOGY
00402,,Freshman,40,40,CHEMISTRY [C1],C1,-,Lab,Wednesday,12:40 PM,3:00 PM,DE0202,FACULTY OF SCIENCE & TECHNOLOGY
00403,,Freshman,40,39,CHEMISTRY [C2],C2,-,Theory,Tuesday,3:00 PM,5:00 PM,9202,FACULTY OF SCIENCE & TECHNOLOGY
00403,,Freshman,40,39,CHEMISTRY [C2],C2,-,Lab,Sunday,3:00 PM,5:20 PM,DE0202,FACULTY OF SCIENCE & TECHNOLOGY
00404,,Freshman,40,16,CHEMISTRY [C3],C3,-,Theory,Wednesday,12:40 PM,2:40 PM,9212,FACULTY OF SCIENCE & TECHNOLOGY
00404,,Freshman,40,16,CHEMISTRY [C3],C3,-,Lab,Monday,12:40 PM,3:00 PM,DE0202,FACULTY OF SCIENCE & TECHNOLOGY
00405,,Freshman,40,0,CHEMISTRY [C4],C4,-,Theory,Wednesday,3:00 PM,5:00 PM,9202,FACULTY OF SCIENCE & TECHNOLOGY
00405,,Freshman,40,0,CHEMISTRY [C4],C4,-,Lab,Monday,3:00 PM,5:20 PM,DE0202,FACULTY OF SCIENCE & TECHNOLOGY
00406,,Freshman,40,0,CHEMISTRY [C5],C5,-,Theory,Wednesday,8:00 AM,10:00 AM,9404,FACULTY OF SCIENCE & TECHNOLOGY
00406,,Freshman,40,0,CHEMISTRY [C5],C5,-,Lab,Monday,8:00 AM,10:20 AM,DE0202,FACULTY OF SCIENCE & TECHNOLOGY
00407,,Freshman,40,0,CHEMISTRY [C6],C6,-,Theory,Tuesday,8:00 AM,10:00 AM,9202,FACULTY OF SCIENCE & TECHNOLOGY
00407,,Freshman,40,0,CHEMISTRY [C6],C6,-,Lab,Sunday,8:00 AM,10:20 AM,DE0202,FACULTY OF SCIENCE & TECHNOLOGY
00408,,Freshman,40,2,CHEMISTRY [C7],C7,-,Theory,Sunday,8:00 AM,10:00 AM,9203,FACULTY OF SCIENCE & TECHNOLOGY
00408,,Freshman,40,2,CHEMISTRY [C7],C7,-,Lab,Tuesday,8:00 AM,10:20 AM,DE0202,FACULTY OF SCIENCE & TECHNOLOGY
00409,,Freshman,40,10,CHEMISTRY [C8],C8,-,Theory,Tuesday,10:20 AM,12:20 PM,9212,FACULTY OF SCIENCE & TECHNOLOGY
00409,,Freshman,40,10,CHEMISTRY [C8],C8,-,Lab,Sunday,10:20 AM,12:40 PM,DE0201,FACULTY OF SCIENCE & TECHNOLOGY
00410,,Open,40,40,INTRODUCTION TO ENGINEERING STUDIES [A],A,-,Theory,Sunday,10:20 AM,11:20 AM,DS0704,FACULTY OF ENGINEERING
00411,,Reserved,40,4,INTRODUCTION TO ENGINEERING STUDIES [B],B,-,Theory,Monday,8:00 AM,9:00 AM,DS0704,FACULTY OF ENGINEERING
00412,,Open,40,40,INTRODUCTION TO ENGINEERING STUDIES [C],C,-,Theory,Tuesday,10:20 AM,11:20 AM,DS0705,FACULTY OF ENGINEERING
00413,,Reserved,40,0,INTRODUCTION TO ENGINEERING STUDIES [D],D,-,Theory,Wednesday,8:00 AM,9:00 AM,DS0704,FACULTY OF ENGINEERING
00414,,Reserved,40,0,INTRODUCTION TO ENGINEERING STUDIES [E],E,-,Theory,Sunday,8:00 AM,9:00 AM,DS0705,FACULTY OF ENGINEERING
00415,,Open,40,40,INTRODUCTION TO ENGINEERING STUDIES [F],F,-,Theory,Monday,10:20 AM,11:20 AM,DS0704,FACULTY OF ENGINEERING
00416,,Open,40,24,INTRODUCTION TO ENGINEERING STUDIES [G],G,-,Theory,Tuesday,8:00 AM,9:00 AM,DS0705,FACULTY OF ENGINEERING
00417,,Open,40,40,INTRODUCTION TO ENGINEERING STUDIES [H],H,-,Theory,Wednesday,10:20 AM,11:20 AM,DS0705,FACULTY OF ENGINEERING
00418,,Open,40,40,INTRODUCTION TO ENGINEERING STUDIES [I],I,-,Theory,Sunday,12:40 PM,1:40 PM,9411,FACULTY OF ENGINEERING
00419,,Reserved,40,0,INTRODUCTION TO ENGINEERING STUDIES [J],J,-,Theory,Monday,10:20 AM,11:20 AM,DS0705,FACULTY OF ENGINEERING
00420,,Freshman,40,40,INTRODUCTION TO ENGINEERING STUDIES [C1],C1,-,Theory,Monday,10:20 AM,11:20 AM,DS0707,FACULTY OF ENGINEERING
00421,,Freshman,40,39,INTRODUCTION TO ENGINEERING STUDIES [C2],C2,-,Theory,Monday,8:00 AM,9:00 AM,DS0706,FACULTY OF ENGINEERING
00422,,Freshman,40,16,INTRODUCTION TO ENGINEERING STUDIES [C3],C3,-,Theory,Sunday,10:20 AM,11:20 AM,DS0706,FACULTY OF ENGINEERING
00423,,Freshman,40,0,INTRODUCTION TO ENGINEERING STUDIES [C4],C4,-,Theory,Tuesday,10:20 AM,11:20 AM,DS0706,FACULTY OF ENGINEERING
00424,,Freshman,40,0,INTRODUCTION TO ENGINEERING STUDIES [C5],C5,-,Theory,Tuesday,8:00 AM,9:00 AM,DS0706,FACULTY OF ENGINEERING
00425,,Freshman,40,0,INTRODUCTION TO ENGINEERING STUDIES [C6],C6,-,Theory,Sunday,10:20 AM,11:20 AM,DS0707,FACULTY OF ENGINEERING
00426,,Freshman,40,2,INTRODUCTION TO ENGINEERING STUDIES [C7],C7,-,Theory,Monday,10:20 AM,11:20 AM,DS0708,FACULTY OF ENGINEERING
00427,,Freshman,40,10,INTRODUCTION TO ENGINEERING STUDIES [C8],C8,-,Theory,Wednesday,12:40 PM,1:40 PM,9407,FACULTY OF ENGINEERING
00428,,Open,40,40,PRINCIPLES OF ECONOMICS (FST) [A],A,-,Theory,Sunday,8:00 AM,10:00 AM,9308,FACULTY OF ARTS AND SOCIAL SCIENCES
00429,,Open,40,40,PRINCIPLES OF ECONOMICS (FST) [B],B,-,Theory,Monday,10:20 AM,12:20 PM,9308,FACULTY OF ARTS AND SOCIAL SCIENCES
